id,sentence,label
4c391d01-e875-42b2-ad1d-723d857ae0ad,"Той, както излиза, ще трябва да е последният …",SUBJ
a906b91e-7c64-48fb-93a0-26a323c8dfbd,Според ясновидката през новата година Русия ще подобри отношенията си с Америка и новия й президент Доналд Тръмп и с Китай.,OBJ
0db25a1e-2939-4d6c-99dd-7b9104a0982e,"Запитан дали е готов да признае Крим за част от Руската федерация, кандидат-президентът отвърна: ""Ще разгледам тази възможност.""",OBJ
5fa4105c-57cd-4dbc-b3e4-6750a0f704fe,И май се оказа прав.,SUBJ
dc2a03bc-0863-41d8-89cc-b79df3052a62,Беше много силна като екстрасенс.,SUBJ
53a6bf06-9d85-4a1e-99ec-fa09e9abb72e,Не съм чувал нищо за нея от години.,OBJ
053ff5f6-b6a3-4b07-9c56-55d5a21c9a67,Постави ни се задача да проучим причините – има ли агенти сред тях?,OBJ
9c363d25-a95b-41ba-a5b1-1c8e96d10613,Трето условие беше да не поддържат никакъв контакт с Гърция и т.н. – много признаци бяха.,OBJ
a463b8df-f8fb-473c-bb5b-9978fa61bcb4,"Ще хвърлим всичко, което имаме.",OBJ
a56a980c-2bdf-4da5-8b1f-e8cef1e4305c,"Ама знаете ли защо те си купиха тировете обратно?! – Оказа се, че таксата за регистрация на нов тир в Турция е по-висока, отколкото самия камион.",SUBJ
6e6ac1e0-9206-4da4-93a4-13ab18a16cc9,"Всичкото злато, цялата материална мощ за обработката и оглупяването на хората там.",SUBJ
24af21d7-a8ff-4c67-abab-e43211d68ccd,Нито един обаче не искаше да се връща в Гърция.,OBJ
1945161b-3ca7-40c6-9196-19e9f4b33264,Накрая останаха съмнителни 12 човека.,SUBJ
a9d64e67-e5bb-4ccb-9f6c-fc31f06e477e,"Те се смеят, доволни.",OBJ
83dfda88-ddac-4e94-8eff-e3926416d074,"Но тогава можехме да разчитаме на партньори, на приятелство, на компетентност!",SUBJ
093284b2-6b8d-4dae-ac30-fbe46be6f2a2,"По-късно разбрах, че акад. Ангел Балевски е бил против да се строи по него и Живков е пожелал да се проучат нещата.",OBJ
391510bf-ffcf-47d4-b5c7-4de0f08fe4b2,"Живков обаче искаше да разбере, ако речем да продаваме документацията по идейния проект за праховата металургия колко да искаме за нея.",OBJ
1458a621-510e-421b-ad33-a4f7b8991f32,"""Как да помогна на тези хора, които все повече не зачитат никого, надпреварват се да придобиват пари и вещи"", споделила Ванга пред най-близките си.",OBJ
b9a1dbd2-c187-45e0-a106-8adf485f4e31,Иванов е работил 30 години по издирването на документи и факти от биографията на Левски.,OBJ
37463539-8344-40d1-ac74-c08e9e00f3ba,"Има версии, които сочат, че Апостолае погребан в родния си град Карлово или в Сопот.",OBJ
97779643-c890-45d9-b692-f0af289c8817,"Естествено, тя би оборила какви ли не теории, признати за безспорни, че първите цивилизации са египетската, шумерската или някоя друга.",SUBJ
8e78088e-5b2c-4e39-8802-47545a1c9b57,Сходен ген съществува у хората.,OBJ
6158b7b1-4481-4a0c-8f07-5192008d21b9,"За упорита кашлица при малки деца народната медицина препоръчва да се вари в един литър вода един картоф, една глава кромид лук и една ябълка.",OBJ
4932dae0-ad36-4ad1-8652-e3644ae4e8aa,Това е неспецифично възпаление на горните дихателни пътища в областта на гръкляна и под гласните връзки.,OBJ
12a6bec7-e2f9-4635-bb5b-7a654861d90b,"На 23 август 2013 г. ""Риск Инженеринг – Д"" получава заем в размер на 11 млн. евро от КТБ за закупуване на 20% от дяловото участие в ""Рубин Инвест"" от ""Витро Инвест""",OBJ
12a6bec7-e2f9-4635-bb5b-7a654861d90b,"На 23 август 2013 г. ""Риск Инженеринг – Д"" получава заем в размер на 11 млн. евро от КТБ за закупуване на 20% от дяловото участие в ""Рубин Инвест"" от ""Витро Инвест""",OBJ
bb778e4b-b5e2-4015-a9af-6ee12f90bd76,"Според Костов машините трябва да бъдат наблюдавани през цялото време от поне трима човеци, за да не си позволят да хитруват, а паралелно гласуване с хартиени бюлетини да гарантира обективността на изборите.",OBJ
c749bcc8-930d-4958-8ec4-05ab2ae55bd7,А те са икономически – най-бедните държави в Европа са именно тук.,OBJ
42caeb0a-4bf5-4a63-b590-df7734e80273,"Всички трябва да сме наясно, че този път действително на карта е поставено съществуването ни като народ.",SUBJ
a08f5d3d-2b40-4a83-bef0-21a9e4223c79,През това време башибозукът гълтал баници и шербет.,SUBJ
72acd9f3-488a-4046-8778-4e071ef3ee91,"В рода разказват за случай, когато Гина и Васил са били бити от заптиета на връщане от лозето си.",OBJ
781c7232-8bb2-403e-b422-f903c0551945,"Друга монахиня - Христина Тотева, играе важна роля в живота на Апостола.",OBJ
9333a47b-63f1-42a8-95cb-6d915163c4e8,"То беше направено пред мен от преподавателката по египтология в Историческия факултет на Университета на Милано, Италия, професор Анна Бъчварова.",OBJ
fcbf64b2-9304-48c9-9c93-c523b24736d8,Това ни казва нивото на раждаемостта.,OBJ
9a2986e9-2d83-426e-b6d0-e4c1cc585ebf,"""Казвам на нашите немски приятели – вие сте следващите.",OBJ
1d77f099-c50d-446d-9100-67177d4bfaa8,"В Москва вече заявиха, че няма да връщат никому собствените си територии.",OBJ
d716bc26-aa87-4085-87e8-870d827549bf,"Нека знаят всички, че нищо не остава неизплатено на този свят.",SUBJ
9bcff322-a871-4287-aeed-f45288d7ced6,"""Като го набарах отдолу, се оказа, че има и пишка.""",OBJ
7f1a9eff-a320-42ae-946b-356b1f011583,Събудената мощ на духа на българина е голяма.,SUBJ
7256dba7-e3aa-485d-9105-7318d7b98560,"Техниката ни направи номер и затова от 0:30 до 3:45 минута останахме без говор,за което ви се извиняваме и каниме да чуете посланията и просвещенията след този пасаж на самия Свети Левски,чийто послушен и покорен конферанс бях аз.",OBJ
f5fb3329-3050-45f3-b090-2e20271db9a1,"Дори уверявал, че истинската гробница е в Космоса, а в Странджа - огледалният й земен двойник.",OBJ
d7ffa76f-3555-426e-86d3-8415ef32cc4c,Едва ли има по-безмислена партия на прехода!?,SUBJ
ee44d3db-8a06-42b7-9c51-d5c06eee4bf3,Тези кълба могат да бъдат използвани като предаватели и приемници заради техните оптични рефракторни магнитни характеристики.,OBJ
91049ad9-5479-413e-a9d6-f1380aab1b88,"Кои точно са тези, които пилотират тези самолети, които са синхронизирани с плазмената покривка, която покрива повърхността на Земята и които са виждато в цялата страна и понякога объркани с НЛО от хора, които имат познания за тази технология?",SUBJ
c2976ade-0e6c-4b32-ba50-2e2fb5e94f35,"По същуия начин отравят самите страни на НАТО и съща на други сили, неутрални или ине, борещи се така срещу враговете си.",SUBJ
e6fa110a-7a3c-4e0c-9192-9c814cf0a88b,"Останали без средствата си за производство, което означава без поминък, хората от Бов се отправиха към София да работят по заводите.",OBJ
d9ec3dc3-b597-42f3-b25d-02feedc376b4,"Пети маршрут: От с Бов се тръгва за махала Кръст, достига се превал между върховете Гарвана и Издремец и се преминава в долината, където е разположено с. Лакатник.",OBJ
feaaba2a-f412-4967-92fc-b924081cc1e3,Сега си спомням как друго едно такова място ме привлече и открих още един оброк на хълм над с. Долни Квиродол в Западните покрайнни.,OBJ
550e61fe-1913-4024-8023-1768731bfc40,Първият ми постинг в Блог. бг преди 8 години бе за Искърският пролом.,OBJ
2a8f71a7-f560-43f5-980a-97dff1a5ecb5,Това са част от предсказанията на пророчицата Слава Севрюкова /1902-1991г./ по отношение по-близкото бъдеще на страната ни.,OBJ
5c937e64-8d2e-443a-917e-79f66a222f5e,"Борисов съжалява за милитаризацията на Черно море, където вместо платноходки и газови тръби има крайцери и подводници.",OBJ
5dd4ade9-90c8-49a1-b0f0-df15782865d9,Истината за нея все още не е разкрита и едва ли някога ще излезе наяве.,SUBJ
5ba9ba50-9879-46c2-93f0-23fd3494e88b,"Той трябва първо да разбере какво най-много му харесва да прави, а не да робува на мода или нечии съвети.",SUBJ
b75a48a5-0586-4e90-ab05-5d4db012c0f8,Той се проявява в самия избор на Жельона гура като място за дислокация на 3500 войници от НАТО.,OBJ
451e452e-6ab9-4cc4-b1b6-96c0c789d007,"Не забравяйте, че не е добре да приемате от други хора ножове и други остри предмети.",SUBJ
38c6ac77-1a66-4633-900f-216f00398bcb,Търси се гробницата на богинята Бастет и нейните несметни богатства.,OBJ
a435966f-db47-48ce-a3c7-68ce88b11133,Така мистериозната карта се озовала в БАН.,SUBJ
628bb2c8-85a5-493d-abd3-33ae05b9b787,"Върху нея имало неразбираеми чертежи, геометрични фигури и йероглифи.",OBJ
7adef3f1-a2c7-4105-924d-835cddef4363,"Другият от участниците Георги Пантов, след края на разкопките е задържан и изкарва известно време в подземията на ""Развигор"".",OBJ
efe13497-f89e-4bc3-862d-a7ed65e32fbf,"Освен дъщерята на Първия, няколко зам.-министри, свързани с тази експедиция също умират, а други са сполетени от различни нещастия.",OBJ
8df9ae7f-0f2d-4c43-985e-aacc250f960e,"Именно той лансира и идеята за гробницата на богинята Бастет на това място, като споменавал и ръкопис, наречен ""Ребусът"".",OBJ
771c8327-4ab4-44cd-b800-6eb670d7ead3,"На 10 април 1981 г. вечерта (според Красимира Стоянова, датата е 5 май), след изгрева на луната, групата отишла на хълма.",OBJ
0d7b13c6-e68e-4536-86cf-5917f5147c15,"Каква е съдбата им и резултатите от изследването, не е ясно, тъй като всички документи от онова време са строго засекретени.",OBJ
2ecbeb04-83fc-4282-bc69-80ed3f6f79ca,Те имат само храмове.,OBJ
73eae2bf-d470-4eca-aa1e-1e58f5e9f891,"Интересно е и как кола с чужда регистрация е стигнала до там без никой да знае, при положение, че преди 1989 година това е един от най-строго пазените райони в България.",OBJ
cfc75c46-495b-44f5-9343-171882897706,Едната на седящ в царствен трон мъж и втора мъжка фигура зад него.,OBJ
f5f6c839-d3d1-4f79-b738-cf0a283d5f51,"Вероятно са подписали декларация за секретност, каквато е била и цялата мисия.",SUBJ
77356425-ba4c-4b10-b229-da978b598699,Година по-късно излизат и книгите на Кръстю Мутафчиев.,OBJ
f25e7e65-d3d7-438d-8eb7-1e336bf6137d,Разбира се и това не може да бъде потвърдено от никой.,SUBJ
a98947a3-a5bc-47a0-81c1-2c161dc52166,"Осъден е на 15 години лишаване от свобода, от които осем прекарва в Пазарджишкия затвор.",OBJ
736bf854-dbc3-4989-82f1-09d77f71aea9,"Историци, археолози и хора на науката са убедени, че гробница на египетска богиня в Странджа няма.",OBJ
227e1db4-8d92-44d1-bb63-da60046b0d81,"Хилядите роби, построили светилището на божеството, били избити до крак, за да не разнесат свещената тайна.",OBJ
f05dec4b-c80f-4a45-bc07-9d24b55b0ef6,Според работилите по проекта лъчението идва от вътрешността на връх Градище.,OBJ
d3d769a2-e27e-4b59-90af-f93f52d274ab,Защото до нас не е достигнало абсолютно нищо като доказателство до ден днешен.,SUBJ
df1179b9-ea6a-47ca-9dcf-f7d59ced52ea,"Твърди се, че са били застигнати от проклятието на Бастет.",OBJ
0557feb2-dd84-490c-a68e-a10c808654eb,"Каквото и да е имало, то е било унищожено от тях.",SUBJ
5fdd8117-2658-4c7b-abfc-307f22576533,"След мисията Кръстю Мутафчиев пък попада в затвора за злоупотреби с фонда ""1300 години България"".",OBJ
a6b0b392-4edc-4ab6-9540-9d55b7ccee05,"Кварталният трябва да познава всеки човек на територията, за която отговаря, казват експерти по сигурността.",OBJ
062baef8-bafa-4951-b8a9-0f33cba2404a,"Като оставим настрана версията за нашенски праисторически Адам, който изниква ту от предсказания на на Ванга, ту от разкопки, като тези край Чирпанското село Дорково през 2010 г., мнозина вярват че в античността има сериозна българска следа.",OBJ
9c6bccc7-4b03-4cad-8f7c-e3d733c9a460,"Според тази теория още през Възраждането у нас се развива така наречения ""Беронов комплекс"".",OBJ
5b4d2371-0223-4ea2-a960-7ed445fb7f21,"Те са от около V-VI век, т.е. става дума за около 200 години преди учебникарското идване на българите на Балканите.",OBJ
f27d47ac-1164-4549-a0f4-89ab060416c6,"Става дума за главната циркулационна помпа (за контура, по който върви топлоносителя) и подмяна на целия й електродвигател, както и за лагерите на турбината.",OBJ
0f98a924-b4d1-4079-8d8b-38691533db6c,"Във вестника ""Бърз неутрон"" на Белоярската АЕЦ за ""ремонта"" след първите му седмица по-нататък вече следва гробно мълчание.",SUBJ
602e3005-f75d-4950-94fe-559e5649e382,"Съединенията на церия са изключително топло- и огненоустойчиви, а освен това изотопът му Ce 144 е продукт от деленето на урана и се натрупва в големи количества в ядрените реактори.",OBJ
db2678ff-3098-4bee-890e-50d3c4b94377,Руски авторитетни новинарски агенции и ядрени сайтове надминаха баба Ванга и гледат прозорливо в бъдещето.,SUBJ
0351fefd-d21b-4f0c-bdbc-deecffa3e549,Антидатирани от тези сегашни дни с посочена дата от 29 или 30 декември.,OBJ
354df2e0-139d-4ccb-ad27-d5cd03bac3dd,"7. Първите данни за радиоактивно замърсяване, получени от Финландия и Норвегия, са от 9 януари.",OBJ
26090d2e-bf2f-49ee-b142-ecb0ad0e6ff5,Какво ни заплашва през високосната 2016 година?,OBJ
0b19f6a5-6254-4a35-9eb4-6105467bc610,"Това е нещо реално, което може да се пипне.",OBJ
fe6866b3-fe66-46e3-9e72-550de055b1ea,"Едно и също, забрана на третият пол, укрепване на семейството.",SUBJ
5770ca1a-adf8-4c31-8651-a7e7381316e7,Лятото се ожени отново.,OBJ
de36859b-8300-4c0f-b1f9-8e23f45fd062,"Излиза, че животните при болест могат да разкодират божествения знак върху растението и сами откриват лечебната билка.",OBJ
c1dec680-f07d-4b56-a15b-2bf6d4ffa532,"За повечето критици именно той е най-доброто, което Холивуд е произвел през цялата година, но може да спечели ""Оскар"" по абсолютно грешните причини - за да не бъдат обвинени членовете на академията в расизъм.",SUBJ
97550ea0-6936-4179-abb1-b899c2e220a9,"И макар Ема Стоун да е абсолютният фаворит, Изабел Юпер е на един дъх разстояние.",SUBJ
b9f9c133-3df5-4844-b164-2fa09f1f808d,"Всъщност държавата Волжка България е създадена през 660 г. от хан Котраг, вторият син на великия хан Кубрат, който изгражда своята за чудо и приказ столица – почти непристъпната крепост Велики Болгар…",SUBJ
49f7e142-39ba-4049-a8b3-d768917f8f87,Тя също бе приятелка с петричката врачка.,OBJ
51fd159e-0abc-49f5-900d-f271dd6c96d6,"Тогава му е било наредено да откара натоварения с архивни документи камион в екарисажа на хасковското село Узунджово, където да ги унищожи.",OBJ
5c97cbbb-63e6-468c-9865-7844d645b7fc,"Cпoдeлиx мy, чe cпopeд нeя тoй знaeл зa миcтepиoзнaтa cмъpт нa cъпpyгaтa cи.",OBJ
2285e1fd-7375-4b7e-9572-e2567830b695,"Не е вярно, казала още Ванга, че българите са били чергари!",OBJ
72c8a25d-4b1f-4bd6-9677-1e80f8ffdd32,"Мисля, че филмчето за Вайша до голяма степен отразява манталитета на българина и трудно може да бъде възприето от чужденците, които са по-оптимистично настроени към бъдещето.",SUBJ
9178356b-0d89-4069-a61f-df84818f5e8b,"Преди да използвате рецептите, консултирайте се със специалист дали рецептата е подходяща за вас или вашето дете и се съобразявайте с евентуални алергии, ако имате такива (например към мед или някоя билка).",OBJ
dc6828c5-677c-4e75-8f75-f214bed559c0,"От друга – най-лесно, повърхностно и безотговорно би било да обобщим, особено в предизборно време, че това е ""комунистическа работа"", нарече го ""комунист"" и толкоз, на тях така им ""лепне"".",SUBJ
27bda8a2-cd8f-4b79-97af-ab40bd393af7,"Въпреки това той размахва томахавка срещу водещите медии Си Ен Ен, Ей Би Си, ""Вашингтон пост"" и ""Ню Йорк таймс"" и ги нарече ""врагове на народа"", които са се превърнали в мелници за фалшиви новини.",OBJ
6cc76838-265a-4b23-ab8a-b015777b5c10,"Като тайна победа на старата гвардия се сочи остраняването от сцената на Майкъл Флин, който Тръмп бе избрал за свой съветник по въпросите на националната сигурност.",OBJ
4584625c-6233-4f65-8662-a6952d668dc7,"С него се цели, да се имитира пришествието на Иисуса Христа (за да представят антихриста за Христос!), за да манипулират и унищожават вярата на цялото човечество.",SUBJ
77b1d5a7-aef7-4230-b7ba-a33faa8980be,"Изследователите (във върховите технологии) днес са принуждавани да се отклоняват от основните си изследвания, за да създават средства за обществен контрол.",SUBJ
54a89c7c-21a6-403c-ae28-e29bc0aaf08c,"Мисля, че не само аз си задавам въпроси от рода на: ""Откъде и защо се появи тази ""понятийна джунгла""?",SUBJ
e98853c5-7444-4762-b9f7-b3d90ed98a98,"""В европейските страни, към чийто модел на неутралитет трябва да се стремят балканските държави (в конкретния случай става дума за Черна Гора, където поканата за членство в НАТО предизвика сериозни сътресения, бел.авт.) – Австрия, Ирландия, Швейцария, Финландия, Кипър, Малта и Швеция, не е регистрирана нито една терористична атака.""",OBJ
e7851a4a-b8ab-4bbc-9fd7-9060c47186c8,"Руснаците, които – пак според очакванията, реагираха бързо и отсякоха, че в инициативата ""хърватското не е толкова много"", а ""зад разработката и зад придвижването на проекта стои апаратът на специалния посланик и координатор на Държавния департамент на САЩ по международните енергийни въпроси Амос Хокстайн (как да не възкликнеш ""Вот где собака зарыта"" –б.м. – С.Б.), който разглежда природния газ като геополитическо оръжие (к.м. – С.Б.).",SUBJ
f23e6958-dbd0-4d7d-99cc-6e7a0d9b5e95,"Връщайки се в Москва, Людмила е в шок.",OBJ
ff368f7f-98ef-4ba1-84d4-7ce3cbd01d3b,"Възрастните са недоволни, че младите не ги уважават.",SUBJ
4df302e7-32d2-49b9-ad0e-680f3b14a9b4,"Човек никога няма да спечели пари, ако не се занимава с подходяща работа.",SUBJ
9a58dbd6-7c9c-4723-9ae2-eb809b3a1739,"Майките са недоволни, че съпрузите им не ги почитат достатъчно.",SUBJ
dc88ac75-b7e9-4b61-a0b3-62367515bd82,"Според закона, има някои изключения и закупуване на предприятия е един от тях.",OBJ
26c25224-5977-497c-9553-a53c9dee27f4,"Тези бунтовници са били тайно създадени и финансирани от семейство Ротшилд, с цел да поеме контрола над Сирия.",SUBJ
b168172d-f9df-4172-b5a2-963589b4eeee,"Победата на президента Тръмп показва, че Ротшилд все още не са всемогъщи.",SUBJ
b81f47e5-2a35-4b33-8c81-b338ed776f66,Така че защо сърбите са наказани.,OBJ
3b39e570-497d-49f9-ba8b-e9d057ac65d1,"Преди години водех български екип от трима души за първи път на американския самолетоносач ""Джордж Вашингтон"" и знам какво значи проекция на силата – 80 самолета летяха денонощно, ядрено оръжие на борда.",SUBJ
f048d3b1-a603-4418-b35b-bd78f88f8617,"27 години подменят българската история, пришиват на нашите предци думи, които те никога не са казвали нито писали и вилнеят в олтара на народната памет с едната подла цел – да изчегъртат от живота и от времето българския дух, българската душа, за да владеят над невежа, безпаметна, безволева маса.",SUBJ
2132eb78-32e2-415b-a883-ff971495f6cd,И какво става с тези млади хора след като завършат своето образование?,SUBJ
afccc86c-368c-44a0-86d0-f9d882ab237c,"""Войната не се печели с разговори по кръчмите, а с големите батальони, които сте Вие.",OBJ
a6cca7ab-2292-44c2-ba54-0b372ad77ba3,Усвоени са едва 633 лева на човек европейски средства за развитие на производството.,SUBJ
9cd6a959-313e-4163-8181-e45c44568709,"Социална, професионална безпътица, липса на перспектива за повечето от хората, нарастваща емиграция, цели села, райони се дигат и заминават.",SUBJ
0e2758e7-5479-4bc3-a8e0-de2772694a52,"Във връзка с усложнената политическа обстановка в Америка и Европейския съюз, Томов заяви, че след Брекзит и след Тръмп всичко се ""тресе"" и се разпада.",OBJ
86e449a9-7bca-4d37-9e05-a05d9c04a03d,"Знам, че е страшно трудно е да искаш да си млад предприемач в България.",SUBJ
8ab582cc-25dc-4703-a689-a69dec496483,Не може след десет години в Европейския съюз да бъдем последни по всичко.,SUBJ
0c7fce04-f5cb-44c7-8ca9-fc1661f40958,"Тръпко Чалъка е бил влиятелен християнин в началото на 19 век в региона, а неговият син Стоян -лекар, учител, превел Пасхалното евангелие на български език, за да могат българите от Егейска Македония да слушат божието слово на своя роден език, а не на гръцки.",OBJ
671e4b51-3477-4dc6-a657-79ec8ea160df,"Корупцията е фундаментален проблем не само на т.нар. ""демократичен"", но и на целия ""останал"" свят.",SUBJ
ef30ce89-a7bd-4e34-9b02-56e5f9c5285b,"След Брекзит, след Тръмп, всичко се тресе, всичко се разпада.",SUBJ
81a82c64-0552-4b21-9b97-e7ed33fa2c88,"Много е хубаво да сме осем милиона, но какво ще кажете за едно съвсем вероятно бъдеще, примерно към средата на века, 50 милионна България.",SUBJ
743fdf9d-30a9-4e76-abba-2c6cb3ee1d94,"Той посочи, че не повече от 200 семейства контролират целия духовен, политически и социален живот на страната, като контролират и медиите.",OBJ
65331841-ffdf-4cfd-84e9-1d8a72780f62,И как ще се развиваме в бъдеще – като българи ли или като някакво малцинство на собствените ни земи?,SUBJ
67baab0f-4db5-40e3-9f54-270503747e1b,"Хайде да започнем с проблемите:26-то място по средна брутна заплата в страната, общественият сектор 835, частният – 622 лева.",SUBJ
3b8b4ac9-f6d2-4364-9362-265a2c544dcf,"Колко години ще ни внушават, че сме незначителни, нищожни, жалки, за да свикнем с това, да го приемем и да ни хареса.",SUBJ
204e3abe-8175-47c8-949f-570e4bd183e2,"България е на погрешен курс, курсът трябва да се промени.",SUBJ
d3ed2119-6aeb-453c-bca3-14fd2922f200,"Произхождам от стар възрожденски род Чалъкови от град Воден, Егейска Македония.",OBJ
9f4d88af-051a-4948-a77b-44a100a6a0f4,"Преди години аз също вярвах, че американците ще донесат свобода и демокрация в Ирак, снимал съм в Кербала и Наджав, но сега вече е ясно, че тази война бе започната под фалшив, измислен претекст, явна лъжа, донесе неизброими беди на хората там и историята неизбежно ще определи Джордж Буш и Тони Блеър като военни престъпници.",SUBJ
5ae34940-03b9-464e-a1f5-829ec4008640,Центърът може да не издържи.,SUBJ
0145154f-2439-42aa-8506-866dfc3a0f57,Заради това реших да участвам лично.,OBJ
7587c24d-b7d5-4471-93e0-82dbcde27b52,"За 27 години чужди интереси и непомерна алчност раздържавиха държавата, разсипаха индустрията, ядрената енергетика, здравеопазването и най-вече образованието, знанието, просвещението.",SUBJ
fcb2f894-00a8-4295-898d-64c59aa728c5,"Някои наричат това явление ""мафия"", но мафията е процес, който западната демокрация извървява в продължение на десетки години.",SUBJ
82759613-724e-45e2-ad6b-27a960a0d3f1,"Ние може да спорим до прегракване, да се надвикваме по телевизията, но развитието на икономиката на областта не иска политизация, а съвместни действия от центъра, от София и местните структури, компании, университети, научни и технологични институти.",SUBJ
8ce4055e-bba4-465a-aefc-825440b2cce7,"Знам, че това е мечтата ви, млади приятели.",SUBJ
5a5fbe74-91f1-4749-b1e2-80362976aca9,"И българския евреин Виктор Шемтов, който бе министър в кабинетите на Голда Меир и Ицхак Рабин, воюва за независимостта на страната си, а след това построи болници с десет хиляди легла.",OBJ
7f5bdb33-5e14-49dd-a565-ce6d57246b9e,"""Ще започна с едно признание.",OBJ
c16c1305-8d54-40b0-8434-5035e53f7cba,"Да, съюз със Съединените щати, но с ясното съзнание, че светът се променя и балансираме върху невероятно остър бръснач между мира и войната.",SUBJ
a74fc3f9-1c01-4569-94c2-5895f6f43456,"Говорейки на Ватикана спонсориран среща, призоваваща за всеобщото право на безопасна и достъпна питейна вода, Франциск заяви, че ситуацията сега е много спешно и цитираната статистика от Организацията на обединените нации, показващи, че всеки ден ден хиляди деца умират от свързани с водата заболявания.",OBJ
3aac44c6-5a1e-4b89-b7e9-30bf811bcf67,"A 2017 доклад февруари от прехрана и земеделие на ООН (FAO) се посочва, че ""подпочвени източници се изчерпват бързо"", цитирайки ""недостига на вода"", като един от основните проблеми.",OBJ
6a0b3ac9-6655-44eb-acf7-9a6a8f97623e,"Обединените нации искат 4,5 млрд. долара, за да решават този проблем, а имат само 90.",OBJ
56fb3781-23ad-4011-8ddf-7f161877505f,"""През 1980 г. в България бяха внесени френски апарати за изчисляване на карбонатността на скалите.",OBJ
5a527877-0903-4f0f-8cce-be461a302272,"Той реши да не се афишира публично, но разказа, че навремето отишъл за консултация в Петрич заради проблеми в службата.",OBJ
55b6fa26-0cf1-416a-8a9f-4d4fa2140887,"Хрътките на Държавна сигурност обвиниха мен и още един колега, че сме одобрили апаратурата само за да лапнем комисиони от западняците, което си беше абсурдно"", разказа експертът по подземните богатства.",OBJ
f2b29bac-9c07-4d0f-a7fc-da0d6c14bfb4,"""До момента двама властници са се пробвали безуспешно в търсенето на нефт"", изкоментира експертът.",OBJ
3643aa1b-adad-4dc7-94e2-eb5a26d0846f,"Целият ми живот мина пред очите на две поколения българи - филми, репортажи, коментари, думи и образи.",SUBJ
0a7a466e-5564-4079-b177-d016ea872172,"В България вече имаме представителка на тази уникална гръцка школа, а наЗдравка вече се доверяват успели българи от сферата на политиката, бизнеса и любими звезди на публиката.",SUBJ
14a09542-2903-40d0-8d66-ab9f635c64ce,"Управление на социални мрежи, максимални резултати, много приятели, много клиенти!",SUBJ
637c668f-4733-4abe-9121-ac65eaa8b244,"Възприемаме се като отговорна и почтена компания, чийто приоритет са индивидуалните потребности на нашите клиенти в областта на недвижимите имоти.",OBJ
8c0b6959-ff56-4fb2-a363-11f68717683b,Ще получите професионална консултация и помощ при закупуване на недвижима собственост.,SUBJ
f2f32aab-90b3-4df9-b76f-59be80de8583,Трябва да инвестирате във вашето време?,SUBJ
dedcd80d-161e-446e-b68d-56772bfa7b27,"Тя владее тайнството на най-старите гадателни карти - ""Deste"", които съдържат 65 символа.",OBJ
24f7326f-dc2c-4721-9df8-4d109196f321,На сутрин­та се събудих пръв.,OBJ
60630193-5a8e-4ddd-9760-e306b0aa86e3,Нещо ще ти се даде.,SUBJ
75fb7a8a-9e8b-4a5d-a52f-9f9528b2184d,Така от бъбреците ви си отиват страховете.,SUBJ
2da60f12-875f-41c9-98b0-99fdb5e4e79b,"Изглежда, че е нищо особено, но часовниците са склонни да изостават и да спират.",OBJ
6624cda5-96e1-4dd4-954c-f7291308099f,Тази вещ е тясно свързана със сълзи и тъга.,SUBJ
479cf0d4-5e5a-4cd4-a62c-4dbb0fc57e31,"По време на своето изказване, той погрешно намеква, че ограниченията за преминаване са премахнати напълно.",OBJ
06856b52-4504-46e6-9ff6-46d6f2af6115,"Оказва се, че служител на компанията Bell е въвел погрешно ""6"", вместо ""d"" в софтуера, който контролирал телефонния трафик, поради което телефонните компании изгубили напълно контрол над мрежите си.",OBJ
7c14fe4c-044b-4af7-96eb-f891992a2187,Тя се съсредоточи върху възстановяване на икономиката си.,OBJ
99fb3dfb-6ae3-4043-8986-9da6ea5b8150,"Жените от този род много поколения са лечителки и гадателки, а нейната племенница Мара е известна в целия свят със своите магически умения.",OBJ
db01fc20-faa0-4cd3-9454-784055b1d6a1,"Дотогава от Вашингтон постъпваха немалко сигнали, че САЩ се готвят да вдигнат санкциите срещу Русия, наложени именно заради нахлуването в Украйна.",OBJ
2d899ff3-73af-4b6b-9866-bcfcf273fac3,"Дори се лансира и версия, че тя е трябвало да ""изгори"", понеже можело да бъде предложена за нов български еврокомисар в Брюксел след оттеглянето на Кристалина Георгиева.",OBJ
d4c7f94c-c64b-4da8-a62a-b3b53a4be8ed,"Наскоро в Русия 500 видни интелектуалци, сред тях 20 депутати от руската ""Дума"" са подписали документ, в който се иска пълна забрана на всички еврейски и масонски организации на територията на страната!",OBJ
74fe0bcd-3aa1-41ff-825f-2c7e1e09713a,"В документа се посочва още, че тези организации са вредни и опасни за мира и човечеството.",OBJ
3993e9c3-0d98-4407-9a57-225b9263b436,Красимира Краус – работи в министерство на образованието.,OBJ
49ea2541-0e1a-4148-ac19-3bf6d250f646,"Ще хитрува толкова, колкото му е дадено от Бога.",SUBJ
8fddaca7-38fc-45a8-ad92-cbe5e99b020e,Ето как да си я приготвим у дома.,OBJ
49128502-08df-4022-a5e0-3ac7abe9ea49,Тези хора ще могат да се самовъзстановяват и ще понасят огромни натоварвания.,SUBJ
d2439400-cc54-4d26-921b-27c95651b197,Единственият начин обикновения нормален мъж да разбере и на практика да преживее това нещо... без да бъде извратен насилник и може би психопат... е като започне да се занимава с таоистките практики за овладяване на еякулацията.,SUBJ
